frame,[L] 0X,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,[R] 0x,0y.1,1x.1,1y.1,2x.1,2y.1,3x.1,3y.1,4x.1,4y.1,5x.1,5y.1,6x.1,6y.1,7x.1,7y.1,8x.1,8y.1,9x.1,9y.1,10x.1,10y.1,11x.1,11y.1,12x.1,12y.1,13x.1,13y.1,14x.1,14y.1,15x.1,15y.1,16x.1,16y.1,17x.1,17y.1,18x.1,18y.1,19x.1,19y.1,20x.1,20y.1
84,0.546379507,0.51498425,0.525704145,0.522910774,0.509253621,0.526864111,0.49741295,0.532982707,0.488357365,0.541880727,0.505638421,0.503893256,0.48938486,0.51905185,0.481139898,0.531906426,0.475870043,0.541849971,0.509904444,0.504086256,0.491766334,0.523672879,0.482639492,0.539617896,0.476588815,0.550804257,0.515002549,0.510820329,0.496871054,0.526657879,0.48740083,0.540000319,0.480695218,0.549055517,0.520668983,0.521417499,0.506714165,0.530833483,0.49867487,0.537747324,0.491761833,0.542494774,0.467389584,0.457690716,0.479746461,0.442222685,0.49038738,0.436077625,0.498608053,0.435405999,0.506254733,0.43361333,0.491914183,0.432437062,0.504700899,0.436066568,0.513217092,0.440341204,0.520645499,0.444921017,0.489091367,0.43886295,0.502573431,0.443461776,0.512368202,0.447824866,0.521065176,0.452599019,0.485548168,0.447244197,0.497747928,0.449705809,0.506822109,0.452912152,0.514903545,0.455575913,0.481472164,0.458611339,0.489628822,0.459142476,0.496191859,0.45906502,0.502304554,0.459111243
85,0.547081113,0.516821682,0.528541386,0.52554214,0.5139395,0.528563678,0.504042685,0.532035947,0.497136116,0.53863734,0.506952822,0.507323623,0.491776705,0.522871375,0.483469665,0.535055816,0.47646153,0.545142293,0.509928584,0.508875191,0.492623538,0.527537882,0.483009189,0.542917728,0.475466549,0.553868532,0.514211953,0.515878975,0.497280836,0.532288194,0.487529635,0.545349598,0.48002702,0.554486036,0.519352138,0.525786161,0.505964696,0.535498023,0.498100221,0.542118609,0.490891695,0.546947062,0.467444271,0.460170776,0.4799788,0.443387955,0.490494519,0.436859846,0.498817593,0.435836196,0.505871058,0.433818191,0.490980357,0.435182214,0.504095733,0.440010548,0.512272477,0.444818139,0.519034386,0.449470699,0.48875168,0.442837864,0.502521515,0.448044151,0.511897981,0.452184826,0.51991719,0.456565201,0.485637993,0.451597035,0.49829182,0.454508811,0.506583512,0.457788527,0.514013052,0.46028024,0.482037991,0.462316275,0.490599364,0.463298917,0.496562243,0.463395447,0.501900077,0.463623255
86,0.545898616,0.521046698,0.527414858,0.529776394,0.512797654,0.53237021,0.50249809,0.535880625,0.49546361,0.542598009,0.507225811,0.510423481,0.492318988,0.525360644,0.483972073,0.538386643,0.476953387,0.549649596,0.510640323,0.512683451,0.493182838,0.530182898,0.483020455,0.546066761,0.474752873,0.558901668,0.515279412,0.51993984,0.498140872,0.535161793,0.487940937,0.548870862,0.479781866,0.55933255,0.520520091,0.530042946,0.506994963,0.538382888,0.498931199,0.544974506,0.491621047,0.550383627,0.467110902,0.462590843,0.47914359,0.445592046,0.48995173,0.440243214,0.498533905,0.439222097,0.506605625,0.436232477,0.491527379,0.441062987,0.503983617,0.446157306,0.512054205,0.450336844,0.519042075,0.454249829,0.488530219,0.448332518,0.501617193,0.454174161,0.510982037,0.458215237,0.5192855,0.46217081,0.484307587,0.456498414,0.4962551,0.460773766,0.504889667,0.464008749,0.512722015,0.465917408,0.479458719,0.466446549,0.48765406,0.469796777,0.493843079,0.470614612,0.499670267,0.471002638
87,0.544937491,0.526827514,0.528015256,0.529415488,0.513764381,0.531507134,0.503305793,0.537281275,0.495939225,0.544782102,0.507733703,0.515589714,0.492578983,0.530549109,0.484066218,0.543646038,0.477396876,0.555104971,0.510754943,0.51985532,0.492950767,0.536865234,0.482398093,0.552543759,0.474356085,0.565388381,0.514846921,0.528301775,0.497170776,0.543501854,0.486808151,0.556955338,0.478848487,0.567305446,0.519578576,0.539378166,0.505927861,0.548780322,0.497909278,0.555889249,0.490552336,0.561876059,0.467613459,0.46939221,0.479320943,0.453220487,0.489781857,0.447497874,0.498107135,0.446415842,0.505640626,0.444023103,0.492174834,0.448440492,0.503945589,0.453426361,0.511210918,0.45724377,0.51762104,0.461047351,0.489424109,0.456367105,0.50145489,0.462396353,0.509938955,0.466916293,0.517697036,0.471474707,0.485317677,0.464892089,0.496555448,0.470416665,0.504217267,0.474947035,0.511355042,0.47828269,0.480420947,0.474654198,0.487786025,0.480195343,0.49314943,0.482921183,0.498604417,0.485143334
88,0.542621195,0.533075511,0.528265357,0.529482186,0.515008569,0.531286955,0.50563097,0.538904428,0.499242425,0.548587859,0.507592738,0.523018539,0.491160572,0.538426757,0.482602894,0.553115487,0.476227701,0.564942122,0.510235548,0.530405879,0.490952313,0.546949089,0.480416328,0.562982738,0.472675651,0.576506734,0.513745189,0.54077363,0.495125055,0.55543834,0.484446675,0.568687201,0.476905912,0.579450071,0.517986476,0.552849889,0.503961921,0.562241673,0.495870888,0.570838869,0.488926113,0.578679919,0.46690619,0.478623718,0.478942394,0.464981914,0.490782022,0.459218234,0.500401855,0.458566964,0.508126378,0.457442522,0.488942116,0.456213742,0.502125204,0.462216616,0.510170937,0.467707932,0.5166803,0.472990572,0.484483361,0.464957654,0.498927772,0.473388582,0.508985579,0.479851812,0.517412245,0.485422164,0.479622424,0.475208759,0.493275851,0.484031022,0.502751768,0.489978224,0.510958612,0.494263351,0.475132197,0.48690632,0.484746516,0.493914247,0.491535753,0.49789843,0.497945577,0.500827432
89,0.543234825,0.542613804,0.528914094,0.539902627,0.516385853,0.540903389,0.506650209,0.54743588,0.500082672,0.556126714,0.509287119,0.53589654,0.493769974,0.547242224,0.485426247,0.559197247,0.479409933,0.569332242,0.511313736,0.544446349,0.493121266,0.558798015,0.482116878,0.573810339,0.47445634,0.587768555,0.514526486,0.554885209,0.497202784,0.569510341,0.486541927,0.58216691,0.479228586,0.592411995,0.518458545,0.566587806,0.505170226,0.577818811,0.497026116,0.586906493,0.490318716,0.595291495,0.457219183,0.502436697,0.474477828,0.489083648,0.491067022,0.485211253,0.503103197,0.485716432,0.510485172,0.484706134,0.496135622,0.475316584,0.514235795,0.492514133,0.514528811,0.513427079,0.510390759,0.525576293,0.490365565,0.48332715,0.509981334,0.510892093,0.508286476,0.534481168,0.502429783,0.547540605,0.484085411,0.496296376,0.500243425,0.525665581,0.500566304,0.547958612,0.496841371,0.559428096,0.477641732,0.51107496,0.492290407,0.52846992,0.49530679,0.541552424,0.494836658,0.548861086
90,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.455182165,0.519881129,0.472180218,0.504407465,0.48877579,0.496798366,0.500647604,0.495796144,0.508875728,0.49462989,0.488810897,0.492281109,0.507461309,0.505252481,0.514376581,0.520147204,0.516450584,0.531900764,0.482727855,0.500908077,0.502698123,0.518013299,0.511541426,0.534496725,0.515467465,0.545823455,0.476849407,0.513079524,0.495259434,0.530008137,0.504149318,0.543870032,0.509069085,0.552459419,0.471656829,0.528555155,0.484629571,0.539644122,0.491585433,0.547602117,0.49680075,0.552184999
91,0.483434021,0.54666245,0.481098801,0.575639963,0.480617315,0.599719107,0.477368921,0.615881681,0.473031193,0.623295963,0.493533254,0.582600534,0.501476407,0.596056581,0.49894017,0.604589283,0.493337989,0.611676931,0.496988833,0.560432494,0.505023539,0.570052266,0.501832306,0.578248262,0.496198833,0.583992481,0.498193324,0.539688706,0.505598187,0.541434407,0.504232526,0.546637654,0.500756145,0.550875664,0.49799934,0.520552754,0.504939437,0.511133909,0.505742311,0.506805897,0.505333424,0.505893171,0.452731341,0.532020807,0.469274729,0.518890083,0.485803455,0.513547599,0.498292089,0.511680841,0.507326245,0.509859622,0.485626101,0.510787725,0.50205338,0.522653401,0.510376275,0.534905434,0.516510427,0.545785725,0.480456233,0.521571815,0.498057634,0.538869441,0.507556796,0.555615008,0.514290154,0.567553639,0.474856853,0.534978628,0.491839021,0.552034199,0.500829339,0.566403627,0.507506967,0.575932145,0.469203949,0.550070643,0.48249799,0.56369251,0.488659531,0.573419571,0.493352801,0.579628706
92,0.481642306,0.567864895,0.479989409,0.596553087,0.479871392,0.618275344,0.47837165,0.632912755,0.474231362,0.636113822,0.488674611,0.603736818,0.496587157,0.61353004,0.496884763,0.621843934,0.494469911,0.629318714,0.492519826,0.584614277,0.50331229,0.594898164,0.503219783,0.603724062,0.502177775,0.611274481,0.494072258,0.565656066,0.504034102,0.570831001,0.505834222,0.578598678,0.506514013,0.585900962,0.494367927,0.547065914,0.502156079,0.538064539,0.505113661,0.536219776,0.507581532,0.538081288,0.452587038,0.548329413,0.46974659,0.536075413,0.486773044,0.532759845,0.49931711,0.531270266,0.509452045,0.528245807,0.486370593,0.538239241,0.498700857,0.552918077,0.50709784,0.564859271,0.51476866,0.576358378,0.481419384,0.549425006,0.49434042,0.565703869,0.503995121,0.578194737,0.512969732,0.588471234,0.475029171,0.561315775,0.488613933,0.576443434,0.497584373,0.587540329,0.505988896,0.596059144,0.467637122,0.574125051,0.478600085,0.586402833,0.485093087,0.594374001,0.491193384,0.601433456
93,0.481300741,0.590823531,0.484020025,0.613805234,0.48554337,0.633010864,0.485448956,0.648424447,0.482392073,0.657250941,0.489480317,0.614030063,0.499861151,0.621181488,0.502175748,0.627999783,0.502559602,0.633825302,0.489871353,0.601700187,0.502100825,0.611970007,0.505564392,0.622006178,0.508288682,0.627945006,0.488002002,0.589362621,0.497857064,0.598138571,0.502123237,0.60695225,0.505684614,0.612509549,0.485533983,0.577514887,0.490533501,0.575294495,0.495078176,0.57947278,0.500469029,0.58439374,0.454106867,0.568700731,0.47082895,0.556529462,0.48725906,0.554132819,0.499196798,0.552076995,0.509061277,0.544879258,0.487232298,0.563285828,0.498892128,0.578740358,0.506853402,0.591604471,0.513939023,0.604118884,0.480980366,0.572708726,0.493411422,0.590340734,0.503008604,0.603921235,0.511634946,0.616541624,0.474228501,0.583138943,0.486220419,0.599249959,0.494982153,0.610096693,0.501831234,0.619426012,0.467105478,0.593490541,0.476469576,0.605906606,0.482665777,0.612403035,0.48792392,0.618566334
94,0.491538912,0.612637937,0.491651326,0.608361542,0.489666849,0.619944215,0.486275047,0.640779078,0.484567761,0.657237589,0.493261188,0.615830541,0.503147244,0.625689089,0.504172683,0.625152886,0.504470527,0.621953309,0.492510498,0.625643313,0.501019835,0.639784038,0.50018543,0.639451385,0.501052558,0.633202434,0.490075439,0.634691358,0.495265663,0.651163995,0.494363219,0.649275959,0.495155573,0.642770052,0.48706153,0.642607927,0.486993343,0.657071412,0.485023737,0.658107042,0.484676838,0.656227052,0.457318842,0.593676686,0.474294752,0.579904556,0.489381135,0.575309873,0.501063347,0.574482441,0.507915139,0.573373735,0.495422602,0.597221673,0.512437165,0.62770611,0.513771236,0.634448886,0.510960817,0.633351862,0.491000623,0.61059916,0.510389328,0.644982815,0.509906113,0.648693204,0.504364371,0.644401908,0.484855294,0.624240041,0.502419233,0.654963315,0.500805438,0.6581797,0.495249897,0.654711783,0.47703439,0.637670815,0.49185583,0.664862931,0.493174791,0.668089807,0.490101725,0.66455704
95,0.502744198,0.617595136,0.500498831,0.642525911,0.494380772,0.659402311,0.487953484,0.673977017,0.481600612,0.683582425,0.485609353,0.647699893,0.4907749,0.662843585,0.497436196,0.667914987,0.502681553,0.669035971,0.482535958,0.6375494,0.490420163,0.656313419,0.499075353,0.664663553,0.508590877,0.667474091,0.480404079,0.62646389,0.488271981,0.644319415,0.498889983,0.652290463,0.508542001,0.657400489,0.479757667,0.616244078,0.483040392,0.629140019,0.49024424,0.635145962,0.4984501,0.641004741,0.452936292,0.604138196,0.471170425,0.591405451,0.487184644,0.58860302,0.500042558,0.589031875,0.508769572,0.586020827,0.488746226,0.608610094,0.503763318,0.63101846,0.510437548,0.64310503,0.514807045,0.652045965,0.482321918,0.623862147,0.498391449,0.648475289,0.506784141,0.662261069,0.512431145,0.670481563,0.475963175,0.637739241,0.491605371,0.660003185,0.500366867,0.671559036,0.505939782,0.67722857,0.46985361,0.649381399,0.48240912,0.667349577,0.489306748,0.674732625,0.494353473,0.678717494
96,0.509241045,0.63321501,0.502191722,0.665715516,0.493353099,0.681209326,0.48696968,0.690455914,0.480726659,0.696509123,0.480846554,0.666116238,0.484976768,0.678132236,0.494621426,0.685050011,0.502572238,0.689231575,0.47995016,0.650098085,0.486629069,0.663969457,0.498482555,0.677859843,0.510805666,0.686067343,0.48122552,0.633338571,0.487667561,0.644938111,0.500044823,0.658050358,0.511882782,0.667684197,0.483663082,0.617039144,0.485992104,0.621001303,0.494482309,0.627992213,0.50417763,0.635520518,0.452462822,0.617309809,0.470012099,0.603720784,0.485608697,0.601590633,0.497716993,0.603024662,0.507827759,0.599253416,0.485630214,0.625965536,0.500720501,0.644435108,0.509057879,0.65555799,0.515528262,0.666104734,0.479916006,0.639750302,0.495858103,0.661337614,0.505381465,0.674603581,0.512634873,0.685176671,0.474185616,0.651950061,0.48870647,0.67274338,0.498156995,0.685016632,0.505536675,0.69355005,0.468183398,0.66199857,0.480246156,0.680405736,0.487342566,0.688860595,0.493682206,0.694264352
97,0.483444214,0.642254949,0.490231812,0.630029321,0.494943559,0.626393914,0.500380695,0.627046347,0.505662084,0.628084898,0.487484843,0.641905606,0.499078453,0.66036427,0.508165121,0.674998343,0.51499629,0.686016679,0.482209921,0.655362546,0.494990528,0.673915565,0.50470829,0.689920247,0.513774931,0.701464117,0.478139728,0.665787995,0.489607573,0.685556889,0.498962998,0.699274421,0.507547319,0.709864974,0.476384759,0.672856569,0.482097685,0.691644073,0.486164033,0.705672681,0.491577834,0.717504919,0.459095806,0.642404377,0.476441383,0.619365513,0.490608156,0.616992295,0.50112617,0.617641985,0.5081563,0.614613175,0.496284574,0.656952381,0.513693213,0.682537913,0.516335011,0.682420313,0.514076412,0.679001451,0.489659786,0.677148223,0.509284139,0.6996876,0.511559844,0.69461906,0.507867575,0.689335465,0.48230052,0.691064894,0.500900328,0.709399641,0.503157675,0.702667773,0.500020564,0.696991622,0.474753827,0.700080574,0.492054552,0.714170039,0.495150447,0.706945419,0.493146151,0.700405836
98,0.519795716,0.649217963,0.511971772,0.68634057,0.500409067,0.703214943,0.491454124,0.713663399,0.482202202,0.721691191,0.482660443,0.690189004,0.485492259,0.705480337,0.496732086,0.713201106,0.506296813,0.716664433,0.480828226,0.675834715,0.486761898,0.692524076,0.499730796,0.705755591,0.512735009,0.711800396,0.482444823,0.660010219,0.487372905,0.675362468,0.500755548,0.688044965,0.513692796,0.695423722,0.485623598,0.644372344,0.486777216,0.6545434,0.495231241,0.663471341,0.505442739,0.670703292,0.454777598,0.64349252,0.471175551,0.632084548,0.486741483,0.629371464,0.498982608,0.629438043,0.5080899,0.626910031,0.487729788,0.658000648,0.504721224,0.677631497,0.511627674,0.687677264,0.516457558,0.694494426,0.48189953,0.675460219,0.500249982,0.696551085,0.50905925,0.706827462,0.514675736,0.712040544,0.476070255,0.68846792,0.492775977,0.709019244,0.501664221,0.717259347,0.50707835,0.719305217,0.470419765,0.697103322,0.483584821,0.714324117,0.490717351,0.71958977,0.495211422,0.720565319
99,0.518026948,0.66124922,0.514581859,0.670977831,0.504154921,0.679396152,0.496250153,0.687905192,0.490866005,0.697846353,0.487721354,0.674910724,0.493847907,0.694454372,0.504058123,0.707019448,0.512932181,0.714917958,0.485246927,0.67812413,0.491672546,0.698233187,0.503486156,0.713441491,0.515771687,0.723101079,0.485669762,0.680963337,0.489906192,0.701832056,0.500271976,0.715465963,0.510727406,0.724476337,0.48797664,0.683580339,0.486448914,0.700272202,0.488963217,0.710837424,0.493870765,0.719788909,0.455152631,0.651461065,0.472352922,0.64116323,0.486859351,0.638889968,0.498598784,0.640017629,0.508445024,0.636961043,0.487427503,0.668455124,0.503028631,0.686211884,0.511343598,0.695701897,0.517373323,0.702735066,0.481664062,0.68450588,0.499127358,0.704218447,0.509347618,0.714100361,0.516790211,0.720676661,0.475898623,0.696538687,0.491096556,0.716033459,0.500466347,0.724479258,0.507236362,0.728708208,0.470471829,0.70398587,0.481280774,0.721459866,0.488015413,0.727558553,0.493443608,0.729601264
100,0.531465769,0.667267561,0.518406391,0.703935266,0.503714681,0.719426632,0.492045045,0.728813946,0.480334103,0.739256799,0.485419959,0.701180696,0.484442264,0.720696449,0.496771008,0.732839763,0.507773578,0.739793718,0.485454351,0.690832138,0.486388832,0.710185647,0.500292361,0.726723552,0.515074551,0.733570993,0.48863259,0.679476678,0.490098864,0.697531104,0.503336251,0.713452876,0.516700208,0.722257257,0.493757486,0.669230521,0.490577668,0.681906939,0.496888101,0.693415165,0.506066501,0.702795506,0.456259251,0.660869181,0.472991407,0.650090873,0.487098664,0.647794366,0.499039888,0.649265409,0.508927345,0.647349536,0.488510311,0.678708315,0.504189074,0.696337461,0.513124049,0.705802798,0.519746184,0.712084949,0.482489228,0.694931865,0.499738872,0.71496886,0.509850323,0.72477901,0.517145276,0.731296718,0.476865619,0.706317067,0.491963089,0.725533009,0.501093805,0.733614504,0.508078694,0.738007665,0.471820951,0.712878764,0.482970238,0.728535771,0.489414752,0.734341502,0.494561166,0.737201571
101,0.532937706,0.676180065,0.521249473,0.710342407,0.505496383,0.725590348,0.49334684,0.734328806,0.483147889,0.744882643,0.489954442,0.709578514,0.489439428,0.72990644,0.499805421,0.741188586,0.509697199,0.746896029,0.490442127,0.698784053,0.490925938,0.719452739,0.502697408,0.733286142,0.515371025,0.740535617,0.493562758,0.68779248,0.493544579,0.706522524,0.505637944,0.720816255,0.517498076,0.729851723,0.498509556,0.677802086,0.495358378,0.69149363,0.50020647,0.702480137,0.507374525,0.712307692,0.458162516,0.667596817,0.47469306,0.657287598,0.48857224,0.655877292,0.500570834,0.659513652,0.510542929,0.659714639,0.489561617,0.686846197,0.505244613,0.705153406,0.514187872,0.714492619,0.520981133,0.720828295,0.483706355,0.703083336,0.501127243,0.72302866,0.511487067,0.732554734,0.519009113,0.73866117,0.47804451,0.714348793,0.493507087,0.733362317,0.50300312,0.741330981,0.51046294,0.745357454,0.472838163,0.720925808,0.48435232,0.736477017,0.491133183,0.741964459,0.496674418,0.744414568
102,0.533610582,0.67926389,0.523456275,0.697768271,0.510374963,0.710807741,0.499609202,0.722158909,0.489892811,0.733335316,0.494260699,0.707992554,0.495013207,0.731684446,0.505160391,0.740718007,0.513045251,0.743358612,0.493938804,0.70617485,0.496333331,0.727963626,0.507467449,0.737074375,0.519019842,0.741022468,0.49584648,0.704066455,0.496540874,0.723840714,0.508549273,0.731905043,0.519708514,0.736231387,0.498832136,0.702412724,0.491656572,0.715959251,0.488949567,0.726416767,0.488087475,0.737017512,0.460285425,0.673580587,0.476233989,0.663204789,0.490115672,0.663068652,0.502419114,0.667032242,0.512623787,0.666273117,0.489962846,0.694149911,0.50593704,0.714274228,0.51483649,0.723672092,0.521290302,0.729476392,0.483754665,0.710745394,0.501929283,0.731899083,0.512759805,0.740698278,0.520206332,0.745311558,0.478200644,0.721750855,0.494735628,0.741958499,0.504621327,0.74891746,0.511985838,0.751682878,0.473546803,0.727782965,0.486243904,0.744131148,0.493654996,0.749035776,0.499525696,0.750759602
103,0.533127069,0.682120621,0.523811579,0.704739511,0.512127995,0.716903865,0.503400147,0.724653184,0.494566143,0.73535496,0.497705102,0.715227783,0.49704361,0.7366032,0.505539715,0.747438014,0.513588071,0.750706077,0.498779893,0.710756838,0.498151958,0.732525587,0.509298801,0.745251536,0.520093679,0.749743164,0.501350105,0.705258012,0.500863552,0.724139273,0.511491656,0.736276746,0.521175742,0.740999937,0.50521785,0.699042618,0.504057527,0.714411497,0.510882497,0.723757088,0.517509937,0.729297161,0.461787581,0.676800787,0.477018535,0.66579926,0.49090305,0.666954219,0.503285229,0.672577739,0.513577998,0.673153162,0.48950395,0.698241115,0.505876184,0.718880296,0.514886796,0.727592587,0.521676958,0.732899427,0.483613729,0.715314865,0.50218302,0.737354577,0.513238609,0.745151401,0.520585716,0.74793005,0.478436947,0.726336479,0.495632738,0.747637689,0.506020904,0.753121078,0.513506174,0.753509343,0.474256337,0.732246637,0.487082839,0.74926728,0.495212734,0.753426671,0.50170809,0.753693342
104,0.533876538,0.680704892,0.522808671,0.678671539,0.511774957,0.683526099,0.504010081,0.688498199,0.496301502,0.691317677,0.502206802,0.708121419,0.499345422,0.727513552,0.504335105,0.738301039,0.510935187,0.743912935,0.50464958,0.71388936,0.501810014,0.734982491,0.508708358,0.74704361,0.516733766,0.752591312,0.508142829,0.717435777,0.505470395,0.736056566,0.512434542,0.746037185,0.519632697,0.7498824,0.51253736,0.718443274,0.51050818,0.733448029,0.513567746,0.740538359,0.517357945,0.744045854,0.461168885,0.678054631,0.47629407,0.666867256,0.490377754,0.667737007,0.502627969,0.674481094,0.512819231,0.675364614,0.490483731,0.699816227,0.506389976,0.718288839,0.51496911,0.726566851,0.521297455,0.731700838,0.484805048,0.715957224,0.502908647,0.736018062,0.513320148,0.745204031,0.520670176,0.749783158,0.479438245,0.725935578,0.495833665,0.745728731,0.50550139,0.753245354,0.512515604,0.755927503,0.474739999,0.731344819,0.486962289,0.74802506,0.494528502,0.753769815,0.500747323,0.75590539
105,0.53390789,0.68122673,0.522347867,0.674521387,0.511389434,0.675945759,0.50294137,0.678474069,0.495245188,0.677259564,0.503768921,0.704315543,0.499858797,0.721590877,0.501269639,0.733845055,0.505016565,0.742052078,0.506687164,0.713171303,0.503312886,0.731938004,0.507104874,0.743815005,0.512934566,0.749556363,0.510881424,0.71933037,0.507694364,0.73708564,0.511358023,0.746444702,0.516398132,0.750754356,0.515940785,0.722725451,0.513662994,0.737028718,0.515262544,0.744075894,0.517947078,0.748075485,0.461369097,0.676440001,0.476822942,0.666337192,0.49078688,0.667794466,0.50287044,0.674539924,0.512846172,0.675806165,0.491037846,0.69920814,0.506525636,0.718297124,0.515074909,0.726724505,0.521361589,0.731764734,0.485311389,0.714842141,0.502925575,0.735193789,0.513124764,0.744629145,0.520441532,0.749048114,0.479677826,0.724654794,0.49569878,0.744874656,0.505244553,0.752839983,0.51219213,0.755477905,0.474507242,0.730187178,0.48657921,0.747082353,0.49398455,0.752832353,0.499830782,0.754445016
106,0.534404576,0.684516966,0.523967206,0.673624158,0.512887776,0.671912432,0.503398597,0.67380923,0.495253265,0.673098266,0.505658925,0.696305931,0.50141716,0.710049748,0.504719734,0.721198738,0.509975135,0.728776813,0.50799197,0.708874166,0.503846407,0.724237204,0.509034216,0.734895825,0.515820444,0.739671111,0.511681914,0.718933642,0.507603884,0.733288527,0.512387574,0.741247654,0.518353462,0.744522393,0.516549826,0.726190746,0.513049066,0.73770833,0.515299737,0.743665874,0.51899308,0.746655524,0.461297184,0.676332057,0.476752043,0.665721834,0.490754187,0.666684449,0.502891004,0.673603296,0.512823045,0.675332487,0.490680724,0.696774125,0.506530464,0.716020226,0.514831841,0.724454403,0.520846546,0.729356587,0.485003352,0.713304877,0.503279746,0.73374176,0.513531148,0.743165553,0.520773768,0.747411728,0.47950545,0.723769426,0.496069044,0.743930221,0.505700529,0.751665831,0.512677014,0.75393182,0.47450003,0.729794741,0.486844629,0.746533811,0.49443692,0.752031803,0.500475883,0.753269255
107,0.533174098,0.681164503,0.521944642,0.671489418,0.511816621,0.672317326,0.503228545,0.674989939,0.495869368,0.673908472,0.509004831,0.700897217,0.504678965,0.714317203,0.505437136,0.722306132,0.50846225,0.726986587,0.511789262,0.710729659,0.507055521,0.724924147,0.509091198,0.73302418,0.513308108,0.73718679,0.51564604,0.718007386,0.510751843,0.732116759,0.512564421,0.73945713,0.516042471,0.743486464,0.520369887,0.722789526,0.516240716,0.734642386,0.516503692,0.741271615,0.518024743,0.74575007,0.461214215,0.676159263,0.476749927,0.665189326,0.490684569,0.666001141,0.502668262,0.673056424,0.512619019,0.675603271,0.490365982,0.69679606,0.506207645,0.715825021,0.514639258,0.723804653,0.520828485,0.728434086,0.484711826,0.713299096,0.502984107,0.733385026,0.513296485,0.74246645,0.520551622,0.746702611,0.479338229,0.723724365,0.495982319,0.743483663,0.50564158,0.750972807,0.512513459,0.753179967,0.474473506,0.729711652,0.486847669,0.745846748,0.494264185,0.75088799,0.499984443,0.751770437
108,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.461218834,0.676214397,0.476662546,0.664828062,0.490626335,0.66558969,0.502824545,0.673155487,0.513201416,0.675751269,0.490125984,0.696508288,0.506337225,0.715594888,0.514962256,0.72358191,0.521175861,0.728174388,0.484362811,0.71336472,0.503065765,0.733279943,0.513566375,0.742107987,0.520782411,0.746022403,0.47907263,0.724088788,0.496187449,0.74358809,0.505949259,0.75067848,0.512834311,0.752418816,0.474482179,0.730182171,0.487209916,0.746573269,0.494882643,0.751822412,0.501136124,0.752797127
109,0.532875538,0.68216449,0.520829141,0.702383697,0.509117067,0.713404596,0.497901857,0.723397195,0.486420035,0.734394193,0.494867921,0.711766958,0.494405001,0.732711315,0.507238567,0.740162849,0.516926587,0.743589222,0.494045466,0.712903202,0.495724887,0.729944825,0.508444548,0.738784969,0.520408034,0.742643237,0.495598406,0.712480664,0.494100213,0.726313591,0.506363869,0.73655647,0.518727183,0.741995215,0.498130858,0.711185634,0.488036215,0.722112298,0.485216379,0.729101479,0.485635459,0.736791909,0.460862428,0.67664206,0.476592928,0.665227413,0.490503818,0.665912032,0.502751291,0.673443735,0.513138771,0.675988078,0.489999741,0.696346939,0.505816579,0.714649737,0.51438117,0.722744823,0.5207389,0.727478147,0.484704316,0.712974727,0.502775669,0.732276142,0.513142943,0.741282761,0.520525515,0.745198667,0.479654372,0.724110305,0.496388763,0.742930293,0.506072164,0.750014901,0.513026237,0.751764238,0.475075722,0.730821252,0.487808257,0.747035742,0.495424479,0.752281547,0.501772404,0.753213823
110,0.533258259,0.685002089,0.523076952,0.704258978,0.512031138,0.717310607,0.502901018,0.729018271,0.49290204,0.739531696,0.497545332,0.712831855,0.495943069,0.735581934,0.507272303,0.744605601,0.516123235,0.747417808,0.497616529,0.711227059,0.497434348,0.731983423,0.508991838,0.741392553,0.520367384,0.745143652,0.499740303,0.708992898,0.497037858,0.726806641,0.50843668,0.73751086,0.519504726,0.743638933,0.50300467,0.706533372,0.493424684,0.716266274,0.489629149,0.724887729,0.487777054,0.734472036,0.461057127,0.676860809,0.476925969,0.665752113,0.49053973,0.667109132,0.502653301,0.674525619,0.51344353,0.676684499,0.488995314,0.697839797,0.504935622,0.717692077,0.513962567,0.725816488,0.520618021,0.730342329,0.483551085,0.714134753,0.5019418,0.733790517,0.512987971,0.741981268,0.520660222,0.744854867,0.478670746,0.724960864,0.495693833,0.744243741,0.505988896,0.750832319,0.513265908,0.751987457,0.474539459,0.731252849,0.487549961,0.747713387,0.495412558,0.752671063,0.501675546,0.753196001
